"paperId","authorid","Paper-Author","paperTitle","DocumentType","aggregationType","doi","url","ISSN1","ISSN2","ISBN","issue","volume","pageRange","coverDatePaper",year,"citationsPaper","ConferenceEdition","ConferenceName","CorrespondenceAddress","sourceID","sourceName","publisher","SJR","indexhJournal","authorName","AffiliationID","nameAffiliation","country","docNumberAuthor","citationsAuthor","hindexAuthor","pubBeginning","pubEnd"
"84975511408","57189869240","(P)84975511408-(A)57189869240","Ontology-based platform for conceptual guided dataset analysis","Conference Paper","Book Series","10.1007/978-3-319-40162-1_17","https://api.elsevier.com/content/abstract/scopus_id/84975511408","21945357","","9783319401614",,"474","155-163","2016-01-01",2016,"1","","13th International Conference on Distributed Computing and Artificial Intelligence, DCAI 2016","Valencia-García, R.; Departamento de Informática y Sistemas, Universidad de MurciaSpain; email: valencia@um.es","5100152904","Advances in Intelligent Systems and Computing","Springer Verlag service@springer.de",,,"Luna-Aveiga H.","60072042","Universidad de Guayaquil","Ecuador","8","15","2","2016"," 2018"
"85019033133","35261695200","(P)85019033133-(A)35261695200","Reproduction and population structure of Octopus mimus fished in a Marine Protected Area of Ecuador","Article","Journal","10.1017/S0025315417000613","https://api.elsevier.com/content/abstract/scopus_id/85019033133","14697769","00253154","","6","98","1383-1389","2018-09-01",2018,"0","","","Markaida, U.; Investigación de Recursos Bioacuáticos y Su Ambiente, Instituto Nacional de Pesca, Letamendi 102 y La Ría, Ecuador; email: umarkaida@ecosur.mx","12162","Journal of the Marine Biological Association of the United Kingdom","Cambridge University Press Journals_subscriptions@cup.cam.ac.uk","0,548","57","Flores L.","60072042","Universidad de Guayaquil","Ecuador","7","41","4","2010"," 2017"
"84977278377","35261695200","(P)84977278377-(A)35261695200","Genetic evidence of the presence of Octopus mimus in the artisanal fisheries of octopus in Santa Elena Peninsula, Ecuador","Article","Journal","10.4003/006.034.0102","https://api.elsevier.com/content/abstract/scopus_id/84977278377","07402783","","","1","34",,"2016-06-01",2016,"3","","","Pliego-Cárdenas, R.; Laboratorio de Ecología, Departamento de Zoología, Escuela Nacional de Ciencias Biológicas, Instituto Politécnico Nacional, Prolongación de Carpio y Plan de Ayala s/n, Mexico; email: rip_rojo@hotmail.com","24132","American Malacological Bulletin","American Malacological Society","0,331","27","Flores L.","60072042","Universidad de Guayaquil","Ecuador","7","41","4","2010"," 2017"
"85019673195","55973066100","(P)85019673195-(A)55973066100","Numerical analysis of air flow past an unmanned aerial vehicle with internal propulsion system","Article","Journal","10.3233/JCM-160673","https://api.elsevier.com/content/abstract/scopus_id/85019673195","14727978","","","1","17","199-208","2017-01-01",2017,"0","","","Velazquez-Araque, L.; Laboratory of Aerodynamics, Universidad Nacional Experimental Del TáchiraVenezuela; email: luisenrique.velazquez@gmail","14500154739","Journal of Computational Methods in Sciences and Engineering","IOS Press Nieuwe Hemweg 6B Amsterdam 1013 BG","0,230","15","Velázquez-Araque L.","60072042","University of Guayaquil","Ecuador","7","1","1","2011"," 2017"
"85032366179","55973066100","(P)85032366179-(A)55973066100","Study of influence of starch as binder material for Ecuadorian cocoa pod husk pellets","Conference Paper","Conference Proceeding",,"https://api.elsevier.com/content/abstract/scopus_id/85032366179",,,"9781941763599",,"1","373-377","2017-01-01",2017,"0","","21st World Multi-Conference on Systemics, Cybernetics and Informatics, WMSCI 2017","","21100804422","WMSCI 2017 - 21st World Multi-Conference on Systemics, Cybernetics and Informatics, Proceedings","International Institute of Informatics and Systemics, IIIS","0,190","3","Velázquez-Araque L.","60072042","University of Guayaquil","Ecuador","7","1","1","2011"," 2017"
"85017014379","55973066100","(P)85017014379-(A)55973066100","A preliminary study of pelletized ecuadorian cocoa pod husk for its use as a source of renewable energy","Conference Paper","Conference Proceeding",,"https://api.elsevier.com/content/abstract/scopus_id/85017014379",,,"9781941763438",,"2","29-33","2016-01-01",2016,"0","","20th World Multi-Conference on Systemics, Cybernetics and Informatics, WMSCI 2016","","21100804422","WMSCI 2016 - 20th World Multi-Conference on Systemics, Cybernetics and Informatics, Proceedings","International Institute of Informatics and Systemics, IIIS","0,190","3","Velázquez-Araque L.","60072042","University of Guayaquil","Ecuador","7","1","1","2011"," 2017"
"85049476616","24512041400","(P)85049476616-(A)24512041400","Quality parameters for plant and extracts used in the preparation of an expectorant formulation Parámetros de calidad de drogas y extractos empleados en la elaboración de una formulación expectorante","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85049476616","15612988","00347515","","2","50",,"2016-04-01",2016,"0","","","López Barrera, A.J.; Facultad de Ciencias Químicas, Universidad de Guayaquil, Ciudadela Universitaria ‘Salvador Allende’, Malecón del Salado entre Av. Delta y Av. Kennedy, Ecuador; email: tifanyleo@hotmail.com","21828","Revista Cubana de Farmacia","Editorial Ciencias Medicas","0,101","8","Alarcón A.","60072042","Universidad de Guayaquil","Ecuador","7","36","3","2008"," 2016"
"84954551337","24512041400","(P)84954551337-(A)24512041400","Preliminary pharmacognitive analysis of moringa oleifera lam seeds harvested in cuba Análisis farmacognóstico preliminar de las semillas de Moringa Oleifera Lam cosechadas en Cuba","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/84954551337","15612988","00347515","","2","49",,"2015-04-01",2015,"0","","","Fernández, M.C.; Universidad Técnica de Machala, Km 5 ½, Vía Machala, Ecuador; email: mcampo1972@yahoo.es","21828","Revista Cubana de Farmacia","Editorial Ciencias Medicas","0,101","8","Alarcón A.","60072042","Universidad de Guayaquil","Ecuador","7","36","3","2008"," 2016"
"85050189700","56646560900","(P)85050189700-(A)56646560900","Genetic algorithm and fuzzy self-tuning PID for DC motor position controllers","Conference Paper","Conference Proceeding","10.1109/CarpathianCC.2018.8399621","https://api.elsevier.com/content/abstract/scopus_id/85050189700",,,"9781538647622",,,"162-168","2018-06-27",2018,"0","","19th International Carpathian Control Conference, ICCC 2018","","21100868899","Proceedings of the 2018 19th International Carpathian Control Conference, ICCC 2018","Institute of Electrical and Electronics Engineers Inc.",,,"Barzola-Monteses J.","60072042","Universidad de Guayaquil","Ecuador","7","12","1","2014"," 2018"
"85049102526","56646560900","(P)85049102526-(A)56646560900","Statistical model for the forecast of hydropower production in Ecuador","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85049102526","13090127","","","2","8","1130-1137","2018-01-01",2018,"0","","","Barzola-Monteses, J.; Department of Scientific Research, Faculty of Mathematics and Physical Sciences, University of Guayaquil, P.B. EC090514, Ecuador; email: jbarzola@ieee.org","21100258747","International Journal of Renewable Energy Research","International Journal of Renewable Energy Research ijrereditor@gmail.com","0,262","18","Barzola-Monteses J.","60072042","Universidad de Guayaquil","Ecuador","7","12","1","2014"," 2018"
"85041240206","56646560900","(P)85041240206-(A)56646560900","Applicability of the lattice Boltzmann method to determine the ohmic resistance in equivalent resistor connections","Conference Paper","Conference Proceeding","10.1088/1742-6596/936/1/012019","https://api.elsevier.com/content/abstract/scopus_id/85041240206","17426596","17426588","","1","936",,"2017-12-01",2017,"0","","6th International Conference on Mathematical Modelling in Physical Sciences, IC-MSQUARE 2017","Espinoza-Andaluz, M.; Department of Energy Sciences, Lund University, PO Box 118, Sweden; email: mayken.espinoza_andaluz@energy.lth.se","130053","Journal of Physics: Conference Series","Institute of Physics Publishing helen.craven@iop.org","0,241","59","Barzola-Monteses J.","60072042","Universidad de Guayaquil","Ecuador","7","12","1","2014"," 2018"
"85032368458","56646560900","(P)85032368458-(A)56646560900","A hypothetical migration analysis of the PLC based on IEEE 1901.2 standard","Conference Paper","Conference Proceeding",,"https://api.elsevier.com/content/abstract/scopus_id/85032368458",,,"9781941763599",,"1","86-91","2017-01-01",2017,"0","","21st World Multi-Conference on Systemics, Cybernetics and Informatics, WMSCI 2017","","21100804422","WMSCI 2017 - 21st World Multi-Conference on Systemics, Cybernetics and Informatics, Proceedings","International Institute of Informatics and Systemics, IIIS","0,190","3","Barzola-Monteses J.","60072042","Universidad de Guayaquil","Ecuador","7","12","1","2014"," 2018"
"84995665371","56646560900","(P)84995665371-(A)56646560900","Analysis of hybrid solar/wind/diesel renewable energy system for off-grid rural electrification","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/84995665371","13090127","","","3","6","1146-1152","2016-01-01",2016,"12","","","Barzola, J.; Department of Scientific Research Technology and Innovation, University Laica VICENTE ROCAFUERTE, P. B. 11-33, Ecuador; email: j.barzola.ec@ieee.org","21100258747","International Journal of Renewable Energy Research","International Journal of Renewable Energy Researchicolak@gazi.edu.tr","0,262","18","Barzola-Monteses J.","60072042","Universidad de Guayaquil","Ecuador","7","12","1","2014"," 2018"
"85026797540","24467300500","(P)85026797540-(A)24467300500","Expectorant and toxicological activity of a formulation made from eucalyptus globulus Labill, borago officinalis L., and sambucus nigra L Actividad expectorante y toxicológica de una formulación elaborada a partir de eucalyptus globulus Labill, borago officinalis L, Y sambucus nigra L","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85026797540","10284796","","","4","21",,"2016-01-01",2016,"0","","","Miranda Martínez, M.; Universidad de GuayaquilEcuador; email: migdaliamiranda@hotmail.com","5100152903","Revista Cubana de Plantas Medicinales","Editorial Ciencias Medicas","0,127","10","Bello-Alarcón A.","60072042","Universidad de Guayaquil","Ecuador","7","11","2","1997"," 2016"
"85032835780","36630098300","(P)85032835780-(A)36630098300","The case study: An effective methodology for business research El estudio de casos: Una metodología efectiva para la investigación empresarial","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/85032835780","07981015","","","51","38",,"2017-01-01",2017,"0","","","","11200153556","Espacios","Revista Espacios valdiviesor@cantv.net","0,144","6","Alejo Machado O.","60072042","Universidad de Guayaquil","Ecuador","7","3","1","2010"," 2017"
"27744596849","7201392070","(P)27744596849-(A)7201392070","Efficacy of stool antigen and serologic tests in the diagnosis of Helicobacter pylori in Ecuadorian population Eficacia de las pruebas de antigenos en heces y serológica para el diagnóstico de helicobacter pylori en la población ecuatoriana.","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/27744596849","03750906","","","2","70","146-150","2005-04-01",2005,"4","","","Gómez, N.A.email: ngomez@gye.satnet.net","25353","Revista de gastroenterologia de Mexico",,"0,336","17","Alvarez L.","60072042","Universidad de Guayaquil","Ecuador","6","36","4","1998"," 2005"
"0036366875","7201392070","(P)0036366875-(A)7201392070","Repair of bile duct injuries with Gore-Tex vascular grafts: Experimental study in dogs","Article","Journal","10.1016/S1091-255X(01)00038-5","https://api.elsevier.com/content/abstract/scopus_id/0036366875","1091255X","","","1","6","116-120","2002-12-01",2002,"19","","","Gómez, N.A.P.O. Box 09-04-905, Guayaquil, Ecuador; email: ngomez@gye.satnet.net","21679","Journal of Gastrointestinal Surgery",,"1,556","113","Alvarez L.","60072042","Universidad de Guayaquil","Ecuador","6","36","4","1998"," 2005"
"0033654272","7201392070","(P)0033654272-(A)7201392070","Percutaneous endoscopic gastrotomy (GEP): designed reusable (NAGEP) for one time endoscopic technique. Experimental study in dogs Gastrostomía endoscópica percutánea (GEP): dispositivo diseñado reutilizable (NAGEP) en técnica endoscópica de un tiempo. Estudio experimental en perros.","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/0033654272","03009033","","","4","30","233-235","2000-12-11",2000,"0","","","Gómez, N.A.","27821","Acta Gastroenterologica Latinoamericana",,"0,138","15","Alvarez L.","60072042","Universidad de Guayaquil","Ecuador","6","36","4","1998"," 2005"
"0032614591","7201392070","(P)0032614591-(A)7201392070","Amebic liver abscess in newborn. Report of a case Absceso hepático amebiano neonatal. Presentación de un caso.","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/0032614591","03009033","","","3","29","115-118","1999-12-21",1999,"6","","","Gómez, N.A.email: ngomez@satnet.net","27821","Acta gastroenterologica Latinoamericana",,"0,138","15","Alvarez L.","60072042","Universidad de Guayaquil","Ecuador","6","36","4","1998"," 2005"
"0032245897","7201392070","(P)0032245897-(A)7201392070","Biliary sludge: a well defined sonographic entity.","Article","Journal",,"https://api.elsevier.com/content/abstract/scopus_id/0032245897","03009033","","","5","28","327-329","1998-12-01",1998,"2","","","Gómez, N.A.","27821","Acta gastroenterologica Latinoamericana",,"0,138","15","Alvarez L.","60072042","Universidad de Guayaquil","Ecuador","6","36","4","1998"," 2005"
"85019543563","55669606400","(P)85019543563-(A)55669606400","Prevalence of abdominal obesity and its association with cardio metabolic risk factors among older adults in Ecuador","Article","Journal","10.1016/j.dsx.2017.05.006","https://api.elsevier.com/content/abstract/scopus_id/85019543563","18780334","18714021","",,"11","S727-S733","2017-12-01",2017,"2","","","Orces, C.H.; Laredo Medical Center, Department of Medicine, 1700 East Saunders, United States; email: corces07@yahoo.com","5700165201","Diabetes and Metabolic Syndrome: Clinical Research and Reviews","Elsevier Ltd","0,876","22","Montalván M.","60072042","Universidad de Guayaquil","Ecuador","6","34","4","2013"," 2017"
"85026833226","57147319600","(P)85026833226-(A)57147319600","A model for social assessment of governmental areas through intangible assets","Conference Paper","Conference Proceeding","10.1109/ICEDEG.2017.7962534","https://api.elsevier.com/content/abstract/scopus_id/85026833226",,,"9781509048304",,,"200-204","2017-06-29",2017,"0","","4th International Conference on eDemocracy and eGovernment, ICEDEG 2017","","21100826278","2017 4th International Conference on eDemocracy and eGovernment, ICEDEG 2017","Institute of Electrical and Electronics Engineers Inc.",,,"Yanez E.","60072042","Universidad de Guayaquil","Ecuador","6","1","1","2015"," 2017"
